ID,Title,Release Date,Popularity,Poster URL,Backdrop URL,Overview,Genres,Actors,Trailers
592,"Touch of Evil",1958-03-30,19.07,https://image.tmdb.org/t/p/w500/1pvRgmfBaoMczIJBOi9gCOZ4FMC.jpg,https://image.tmdb.org/t/p/w500/x1EfzOvkkvChrxuQjFypEqiyC5u.jpg,"When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.","Crime;Thriller;Mystery","Charlton Heston;Janet Leigh;Orson Welles;Joseph Calleia;Akim Tamiroff",https://www.youtube.com/watch?v=wuSCUVqaDZw
593,"The Young Lions",1958-04-02,13.263,https://image.tmdb.org/t/p/w500/7o0UhkzH01DhAP3JsMLoNPQnoqc.jpg,https://image.tmdb.org/t/p/w500/5E4359lwKUHAi48eybPrFZtW28T.jpg,"The lives of three young men, a German and two Americans, during WWII.","Action;Drama;War","Marlon Brando;Montgomery Clift;Dean Martin;Hope Lange;Barbara Rush",https://www.youtube.com/watch?v=5I8Gg4B1fXc
594,"Marjorie Morningstar",1958-04-24,11.532,https://image.tmdb.org/t/p/w500/GcFa930a5FJRxLs1bTGAscMxdM.jpg,https://image.tmdb.org/t/p/w500/6xRGdXixc84pcJDkNWkXOoTo0AU.jpg,"While working as a counselor at a summer camp, college-student Marjorie Morgenstern falls for 32-year-old Noel Airman, a would-be dramatist working at a nearby summer theater. Like Marjorie, he is an upper-middle-class New York Jew, but has fallen away from his roots, and Marjorie's parents object among other things to his lack of a suitable profession. Noel himself warns Marjorie repeatedly that she's much too naive and conventional for him, but they nonetheless fall in love.","Drama;Romance","Gene Kelly;Natalie Wood;Claire Trevor;Everett Sloane;Martin Milner",https://www.youtube.com/watch?v=DwrPWkTbcT8
595,"The Left Handed Gun",1958-05-07,11.371,https://image.tmdb.org/t/p/w500/uxTgWHP7CX32eFmi5nNSE7Kwwy3.jpg,https://image.tmdb.org/t/p/w500/81leKHqB8Dh7obZCujyG21mm8de.jpg,"When a crooked sheriff murders his employer, William 'Billy the Kid' Bonney decides to avenge the death by killing the man responsible, throwing the lives of everyone around him into turmoil, and endangering the General Amnesty set up by Governor Wallace to bring peace to the New Mexico Territory.","Western","Paul Newman;Lita Milan;John Dehner;Hurd Hatfield;James Congdon",https://www.youtube.com/watch?v=ozJoQzW44Sk
596,"Gigi",1958-05-15,13.801,https://image.tmdb.org/t/p/w500/1sF5o9Cs5GMx3cYmXD64WEQBLJn.jpg,https://image.tmdb.org/t/p/w500/52UZWu9S0wL2HYZmvoi5DcOOYiB.jpg,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor in Paris offers them all to Gigi. But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.","Comedy;Romance","Leslie Caron;Maurice Chevalier;Louis Jourdan;Hermione Gingold;Eva Gabor",https://www.youtube.com/watch?v=hZyEUQPGQgk
597,"The Long, Hot Summer",1958-05-17,13.706,https://image.tmdb.org/t/p/w500/pp3FGLvPqvcWeXK718NQVctPRSH.jpg,https://image.tmdb.org/t/p/w500/nLynKo84tLOKdjLm1K4TITOIZBO.jpg,"Accused barn burner and conman Ben Quick arrives in a small Mississippi town and quickly ingratiates himself with its richest family, the Varners.","Drama","Paul Newman;Joanne Woodward;Anthony Franciosa;Orson Welles;Lee Remick",https://www.youtube.com/watch?v=isihtYXfMTI
598,"Attack of the 50 Foot Woman",1958-05-18,10.025,https://image.tmdb.org/t/p/w500/y661j8lD78zuV2sDGF5uc6nU7KF.jpg,https://image.tmdb.org/t/p/w500/bP4nNeqPZgzNDLjLHZB534IFuBs.jpg,"When an abused wife grows to giant size because of an alien encounter and an aborted murder attempt, she goes after her cheating husband with revenge on her mind.","Horror;Science Fiction;Drama","Allison Hayes;William Hudson;Yvette Vickers;Roy Gordon;George Douglas",https://www.youtube.com/watch?v=RYRWvMaFJjE
599,"Dracula",1958-05-22,27.818,https://image.tmdb.org/t/p/w500/9UHOATvzXQWbElSGygOY1ar3vpp.jpg,https://image.tmdb.org/t/p/w500/ijbBzlKSKwWNRpebLUGfmXhBrvg.jpg,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.","Horror","Peter Cushing;Christopher Lee;Michael Gough;Melissa Stribling;Carol Marsh",https://www.youtube.com/watch?v=BjYNUed4M00
600,"Vertigo",1958-05-28,36.602,https://image.tmdb.org/t/p/w500/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,https://image.tmdb.org/t/p/w500/oVDkfWqMMTNryxq60eQdVMMYaw7.jpg,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.","Mystery;Romance;Thriller","James Stewart;Kim Novak;Barbara Bel Geddes;Tom Helmore;Henry Jones",https://www.youtube.com/watch?v=95o-QM-lz8g
601,"The Vikings",1958-06-11,15.3,https://image.tmdb.org/t/p/w500/19iHfAoEyB3Ug3HCmaymLQkW67t.jpg,https://image.tmdb.org/t/p/w500/rwecaG3p9Dw4GHRsWFmq4Ex0Fjh.jpg,"Einar, brutal son of Ragnar and future heir to his throne, tangles with Eric, a wily slave, for the hand of a beautiful English maiden.","Adventure;History;Action","Kirk Douglas;Tony Curtis;Ernest Borgnine;Janet Leigh;James Donald",https://www.youtube.com/watch?v=ERIs9RZmlJU
602,"The Revenge of Frankenstein",1958-06-13,11.573,https://image.tmdb.org/t/p/w500/iJOBQMX4SaOVfXeXUbi3T3Llb0T.jpg,https://image.tmdb.org/t/p/w500/6AoqlNIjbiCLhJ3LU374PLQ3Y7m.jpg,"Rescued from the guillotine by his devoted dwarf Fritz, the Baron relocates to Carlsbruck, where he continues his gruesome experiments.","Horror;Science Fiction","Peter Cushing;Francis Matthews;Eunice Gayson;Michael Gwynn;John Welsh",https://www.youtube.com/watch?v=_nkd3AlNug8
603,"Man of the West",1958-06-20,19.055,https://image.tmdb.org/t/p/w500/fh9vTJ5mOkKK5nZ1LRhfvP5JrD7.jpg,https://image.tmdb.org/t/p/w500/qmjS9OVJc59AbRFTT0nZYz7vN3c.jpg,"Heading east to Fort Worth to hire a schoolteacher for his frontier town home, Link Jones is stranded with singer Billie Ellis and gambler Sam Beasley when their train is held up. For shelter, Jones leads them to his nearby former home, where he was brought up an outlaw. Finding the gang still living in the shack, Jones pretends to be ready to return to a life crime.","Western","Gary Cooper;Julie London;Lee J. Cobb;Arthur O'Connell;Jack Lord",https://www.youtube.com/watch?v=7b1QuCRs7PQ
604,"The Bravados",1958-06-25,15.202,https://image.tmdb.org/t/p/w500/qKWu7yUqG4QAY9FuIiBDLGjQWRm.jpg,https://image.tmdb.org/t/p/w500/71W4e9BEHulPjU76JiYz2QsCc3U.jpg,"Jim Douglass arrives in the small town of Rio Arriba in order to witness the hanging of the four men he believes murdered his wife. When the convicts escape, Jim tracks them into Mexico, determined to see that justice is done. But the farther Jim goes in his quest for vengeance, the more merciless he becomes, losing himself in an unrelenting spiral of hatred and violence.","Western","Gregory Peck;Joan Collins;Stephen Boyd;Albert Salmi;Henry Silva",https://www.youtube.com/watch?v=NC3_qTvibH8
605,"King Creole",1958-07-02,10.684,https://image.tmdb.org/t/p/w500/qNsoKM8yZAjXKMiDVQyr5UnzhXX.jpg,https://image.tmdb.org/t/p/w500/d76fxEGPeBZN4CsjJkfeDnfJUu7.jpg,"Danny Fisher, young delinquent, flunks out of high school. He quits his job as a busboy in a nightclub, and one night he gets the chance to perform. Success is imminent and the local crime boss Maxie Fields wants to hire him to perform at his night club The Blue Shade. Danny refuses, but Fields won't take no for an answer.","Drama;Music;Crime","Elvis Presley;Carolyn Jones;Walter Matthau;Dolores Hart;Dean Jagger",https://www.youtube.com/watch?v=zS6wBU4cOgE
606,"A Night to Remember",1958-07-03,16.592,https://image.tmdb.org/t/p/w500/6fDhJAz6AuYWj3hAnvUL42Xlxfj.jpg,https://image.tmdb.org/t/p/w500/xznEB3uLBjPpqdrxvqeVYG3i6ow.jpg,"The sinking of the Titanic is presented in a highly realistic fashion in this tense British drama. The disaster is portrayed largely from the perspective of the ocean liner's second officer, Charles Lightoller. Despite numerous warnings about ice, the ship sails on, with Capt. Edward John Smith keeping it going at a steady clip. When the doomed vessel finally hits an iceberg, the crew and passengers discover that they lack enough lifeboats, and tragedy follows.","Drama;Action;History","Kenneth More;Ronald Allen;Robert Ayres;Honor Blackman;Anthony Bushell",https://www.youtube.com/watch?v=dPAqttGXFaU
607,"Indiscreet",1958-07-16,14.42,https://image.tmdb.org/t/p/w500/o3ciMvsFg8vrNaUx5DCoWEUdugl.jpg,https://image.tmdb.org/t/p/w500/pNqropWft9qTTF0BM9edTO52mmH.jpg,"Anna Kalman is an accomplished actress who has given up hope of finding the man of her dreams. She is in the middle of taking off her face cream, while talking about this subject with her sister, when in walks Philip Adams. She loses her concentration for a moment as she realizes that this is the charming, smart, and handsome man she has been waiting for.","Comedy;Romance","Cary Grant;Ingrid Bergman;Cecil Parker;Phyllis Calvert;David Kossoff",https://www.youtube.com/watch?v=USltTQ_WHRY
608,"The Fly",1958-07-16,23.344,https://image.tmdb.org/t/p/w500/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg,https://image.tmdb.org/t/p/w500/xazdzH2BsKA1bXG0MUVxbyxDuL7.jpg,"Industrialist François Delambre is called late at night by his sister-in-law, Helene Delambre, who tells him that she has just killed her husband, André. Reluctant at first, she eventually explains to the police that André invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber during the matter transference.","Drama;Horror;Science Fiction","David Hedison;Patricia Owens;Vincent Price;Herbert Marshall;Kathleen Freeman",https://www.youtube.com/watch?v=eKjD2OxGhXw
609,"The Defiant Ones",1958-08-14,17.35,https://image.tmdb.org/t/p/w500/tGGNyImEXgedDjrCORbC9cTJp0X.jpg,https://image.tmdb.org/t/p/w500/tXr13HV6JNudEWM4Et6UNjIZQFL.jpg,"Two convicts—a white racist and an angry black man—escape while chained to each other.","Crime;Drama","Tony Curtis;Sidney Poitier;Theodore Bikel;Charles McGraw;Lon Chaney Jr.",https://www.youtube.com/watch?v=wRWvcpX4xag
610,"Cat on a Hot Tin Roof",1958-08-29,17.364,https://image.tmdb.org/t/p/w500/vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg,https://image.tmdb.org/t/p/w500/o53YZOxru84Z9wgZwbwqF25bdOl.jpg,"An alcoholic ex-football player drinks his days away, having failed to come to terms with his sexuality and his real feelings for his football buddy who died after an ambiguous accident. His wife is crucified by her desperation to make him desire her: but he resists the affections of his wife. His reunion with his father—who is dying of cancer—jogs a host of memories and revelations for both father and son.","Drama","Elizabeth Taylor;Paul Newman;Burl Ives;Judith Anderson;Jack Carson",https://www.youtube.com/watch?v=SGvJZLJi9sU
611,"The Blob",1958-09-10,15.756,https://image.tmdb.org/t/p/w500/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg,https://image.tmdb.org/t/p/w500/32l2szM3oY7kdI3TMBral5dsc2E.jpg,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.","Horror;Science Fiction","Steve McQueen;Aneta Corsaut;Earl Rowe;John Benson;Robert Fields",https://www.youtube.com/watch?v=1dBGk6xFBT8
612,"Damn Yankees",1958-09-26,10.429,https://image.tmdb.org/t/p/w500/os93e6QeQx5T0nbdOUgPXsB8Daq.jpg,https://image.tmdb.org/t/p/w500/jfGgCSFMUlf8DklzUkpz1GfieHA.jpg,"Film adaptation of the George Abbott Broadway musical about a Washington Senators fan who makes a pact with the Devil to help his baseball team win the league pennant.","Music;Comedy","Tab Hunter;Gwen Verdon;Ray Walston;Russ Brown;Shannon Bolin",https://www.youtube.com/watch?v=eQVoU9lPjoU
613,"The Big Country",1958-09-30,14.356,https://image.tmdb.org/t/p/w500/aTjIUBmo7qbiu5FuvSoBA0UONWk.jpg,https://image.tmdb.org/t/p/w500/axPkGqRIgBAxTuJ10fW4VNutOS9.jpg,"Retired wealthy sea captain Jim McKay arrives in the Old West, where he becomes embroiled in a feud between his future father-in-law, Major Terrill, and the rough and lawless Hannasseys over a valuable patch of land.","Drama;Western;Romance","Gregory Peck;Jean Simmons;Carroll Baker;Charlton Heston;Burl Ives",https://www.youtube.com/watch?v=17zDhnPwVik
614,"The Old Man and the Sea",1958-10-07,15.201,https://image.tmdb.org/t/p/w500/6Q34dJL6m1vdzAr0jDDKDmNL52e.jpg,https://image.tmdb.org/t/p/w500/5S916KQ6Wmn0pDFoeknIvpMgL9v.jpg,"Santiago is an aging, down-on-his-luck, Cuban fisherman who, after catching nothing for nearly 3 months, hooks a huge Marlin and struggles to land it far out in the Gulf Stream.","Adventure;Drama","Spencer Tracy;Felipe Pazos;Harry Bellaver;Don Diamond;Mary Hemingway",https://www.youtube.com/watch?v=g8rDRPOOSHU
615,"Party Girl",1958-10-28,11.326,https://image.tmdb.org/t/p/w500/AqCFJKx2C6pqdDQOP2d7aXvN7OO.jpg,https://image.tmdb.org/t/p/w500/gFDiIk5JSQq4N46bYduZSEmgCbs.jpg,"Slick lawyer Thomas Farrell has made a career of defending mobsters in trials. It's not until he meets a lovely showgirl at a mob party that he realizes that there's more to life than winning trials. Farrell tries to quit the racket, but mob boss Rico Angelo threatens to hurt the showgirl if Farrell leaves him.","Crime;Drama;Romance","Robert Taylor;Cyd Charisse;Lee J. Cobb;John Ireland;Kent Smith",https://www.youtube.com/watch?v=u6pR6HXLhyE
616,"Houseboat",1958-11-19,15.577,https://image.tmdb.org/t/p/w500/nfaOBiZktPHOV0f3DTqTftgTo3B.jpg,https://image.tmdb.org/t/p/w500/gm6olhE6677l4ZfuhV9I1ntvkng.jpg,"An Italian socialite on the run signs on as housekeeper for a widower with three children.","Comedy;Romance","Cary Grant;Sophia Loren;Martha Hyer;Harry Guardino;Eduardo Ciannelli",https://www.youtube.com/watch?v=OeDHYXqHdng
617,"Tom Thumb",1958-12-04,13.53,https://image.tmdb.org/t/p/w500/oUQYLx8tD3DFKMXW1wrlvHavO4L.jpg,https://image.tmdb.org/t/p/w500/w2FMqCR8eo1NWYIiLzKdzbfeBSX.jpg,"A boy, no bigger than a thumb, manages to outwit two thieves determined to make a fortune from him.","Music;Family;Fantasy;Adventure","Russ Tamblyn;Alan Young;June Thorburn;Terry-Thomas;Peter Sellers",https://www.youtube.com/watch?v=nVCShAidvvk
618,"Auntie Mame",1958-12-04,12.298,https://image.tmdb.org/t/p/w500/uH810rwkYEbUaV6IlwTaAExbXUm.jpg,https://image.tmdb.org/t/p/w500/kCFkOwAQFMZ7YhldEpvNZzWLCCv.jpg,"Mame Dennis, a progressive and independent woman of the 1920s, is left to care for her nephew Patrick after his wealthy father dies. Conflict ensues when the executor of the father's estate objects to the aunt's lifestyle and tries to force her to send Patrick to prep school.","Comedy;Drama","Rosalind Russell;Forrest Tucker;Coral Browne;Fred Clark;Roger Smith",https://www.youtube.com/watch?v=1MOyMORDN9E
619,"The 7th Voyage of Sinbad",1958-12-05,17.724,https://image.tmdb.org/t/p/w500/rK5ceoe5d3K8cTzEoOnuRNA6Xt9.jpg,https://image.tmdb.org/t/p/w500/gAFAqAUlnpSzIAsSLufz3M42uk.jpg,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.","Action;Adventure;Family;Fantasy","Kerwin Mathews;Kathryn Grant;Torin Thatcher;Richard Eyer;Alec Mango",https://www.youtube.com/watch?v=nP_cMRhvStU
620,"Murder by Contract",1958-12-18,10.029,https://image.tmdb.org/t/p/w500/rY0liv7kkpJ4kc7ItSSDngZLVcp.jpg,https://image.tmdb.org/t/p/w500/A4WPLal7kiWJAiloV7gH8PGhGWR.jpg,"Claude is a ruthless and efficient contract killer. His next target, a woman, is the most difficult.","Thriller;Crime","Vince Edwards;Phillip Pine;Herschel Bernardi;Caprice Toriel;Michael Granger",https://www.youtube.com/watch?v=XH7t-h8rb2c
621,"Bell, Book and Candle",1958-12-25,10.331,https://image.tmdb.org/t/p/w500/z3MLtVFPT2wIkKCBSE2yBgDmeXI.jpg,https://image.tmdb.org/t/p/w500/y5e5MTZtbMesmJ7EYgBdlceMcWq.jpg,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead... only to fall in love with him for real.","Comedy;Fantasy;Romance","James Stewart;Kim Novak;Jack Lemmon;Ernie Kovacs;Hermione Gingold",https://www.youtube.com/watch?v=VqtxPF9CVe8
622,"House on Haunted Hill",1959-01-01,29.366,https://image.tmdb.org/t/p/w500/g5kdFt3piV3w1pG65W9sSToJ7HB.jpg,https://image.tmdb.org/t/p/w500/lMFZsHmBvzGwNoQ0bf38Uwmi7sU.jpg,"Frederick Loren has invited five strangers to a party of a lifetime. He is offering each of them $10,000 if they can stay the night in a house. But the house is no ordinary house. This house has a reputation for murder. Frederick offers them each a gun for protection. They all arrived in a hearse and will either leave in it $10,000 richer or leave in it dead!","Horror;Mystery","Vincent Price;Carol Ohmart;Richard Long;Alan Marshal;Carolyn Craig",https://www.youtube.com/watch?v=Q1k5xRJayj4
623,"Anatomy of a Murder",1959-01-07,14.95,https://image.tmdb.org/t/p/w500/zMxLbSPpToTCc6yK2Gddhx6nHNN.jpg,https://image.tmdb.org/t/p/w500/jtCNu6f3MCFuEQ4cyHcNdI1QUjI.jpg,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.","Crime;Drama;Mystery","James Stewart;Lee Remick;Ben Gazzara;Arthur O'Connell;Eve Arden",https://www.youtube.com/watch?v=LwX8NiXv9Hw
624,"Room at the Top",1959-01-22,11.571,https://image.tmdb.org/t/p/w500/82jhCneqNLXUk3tiQQjqGAGWBtR.jpg,https://image.tmdb.org/t/p/w500/3U5CUwhmJuPzWxlOfiIoJqy6dgi.jpg,"An ambitious young accountant schemes to wed a wealthy factory owner's daughter, despite falling in love with a married older woman.","Drama;Romance","Laurence Harvey;Simone Signoret;Heather Sears;Donald Wolfit;Donald Houston",https://www.youtube.com/watch?v=JPFod38mlNc
